127.0.0.1 - - [25/Jun/2017:13:24:11 +0530] "GET /toDoApp_2017/js/service/toDoHomeService.js HTTP/1.1" 200 2232
127.0.0.1 - - [25/Jun/2017:13:24:11 +0530] "GET /toDoApp_2017/js/controller/toDoHomeController.js HTTP/1.1" 200 11110
127.0.0.1 - - [25/Jun/2017:13:24:11 +0530] "GET /toDoApp_2017/js/controller/archiveController.js HTTP/1.1" 200 369
127.0.0.1 - - [25/Jun/2017:13:24:11 +0530] "GET /toDoApp_2017/js/controller/remaindersController.js HTTP/1.1" 200 400
127.0.0.1 - - [25/Jun/2017:13:24:11 +0530] "GET /toDoApp_2017/js/validation/signInValidation.js HTTP/1.1" 200 642
127.0.0.1 - - [25/Jun/2017:13:24:11 +0530] "GET /toDoApp_2017/js/validation/signUpValidation.js HTTP/1.1" 200 2187
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/bower_components/angular-sanitize/angular-sanitize.min.js.map HTTP/1.1" 200 10962
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/bower_components/angular-ui-router/release/angular-ui-router.min.js.map HTTP/1.1" 200 240235
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/template/home.html HTTP/1.1" 200 9950
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/bower_components/angular-bootstrap-datetimepicker/src/css/datetimepicker.css.map HTTP/1.1" 200 3992
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/bower_components/angular-animate/angular-animate.min.js.map HTTP/1.1" 200 70400
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/bower_components/angular/angular.min.js.map HTTP/1.1" 200 445839
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/bower_components/bootstrap/dist/css/bootstrap.min.css.map HTTP/1.1" 200 542194
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/getNotes HTTP/1.1" 401 20
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/ HTTP/1.1" 200 3541
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/images/Search.png HTTP/1.1" 200 409
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/bower_components/bootstrap/dist/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/template/archive.html HTTP/1.1" 200 5677
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/template/remainders.html HTTP/1.1" 200 5671
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/template/pinUp.html HTTP/1.1" 200 6491
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/template/others.html HTTP/1.1" 200 6634
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/images/Menu.png HTTP/1.1" 200 219
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/images/notification.png HTTP/1.1" 200 445
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/images/Delete.png HTTP/1.1" 200 465
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/images/remindericon.svg HTTP/1.1" 200 722
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/images/noteicon.png HTTP/1.1" 200 322
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/images/archive.svg HTTP/1.1" 200 439
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/images/color.png HTTP/1.1" 200 874
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/images/pin.svg HTTP/1.1" 200 222
127.0.0.1 - - [25/Jun/2017:13:24:14 +0530] "GET /toDoApp_2017/template/signIn.html HTTP/1.1" 200 3183
